trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
54,0.606061,chroma_only,5,False,0.30000000000000004,,165.23629997391254,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,120,24,28,100,120
55,0.606061,chroma_only,9,False,0.5,,164.80349993798882,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,140,77,48,80,140
56,0.606061,chroma_only,8,False,0.7000000000000001,,164.9687000317499,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,160,64,24,120,140
57,0.424242,baseline,6,False,0.5,140,27.863899944350123,0.42424242424242425,0.33838383838383834,0.3588892159935607,0.0,0.45454545454545453,1,80,34,40,80,160
58,0.606061,chroma_only,8,False,0.8,,135.20189991686493,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,120,94,28,100,40
59,0.606061,chroma_only,5,False,0.6000000000000001,,166.23810003511608,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,180,44,32,140,120
60,0.606061,chroma_only,4,True,0.7000000000000001,,1373.2469000387937,0.6060606060606061,0.585858585858586,0.5909090909090909,0.0,0.45454545454545453,1,160,84,36,240,160
61,0.606061,chroma_only,6,False,0.6000000000000001,,164.650599937886,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,140,94,36,180,160
62,0.606061,chroma_only,6,False,0.7000000000000001,,165.20679998211563,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,140,94,40,160,140
63,0.606061,chroma_only,7,False,0.5,,164.70640001352876,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,100,104,36,220,160
64,0.606061,chroma_only,6,False,0.6000000000000001,,168.37899992242455,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,120,74,44,200,140
65,0.606061,chroma_only,7,False,0.7000000000000001,,166.2688999203965,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,160,84,32,100,160
66,0.484848,chroma_only,5,True,0.2,,1282.4204000644386,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.0,0.45454545454545453,2,140,64,40,120,140
67,0.454545,baseline,7,False,0.8,220,27.665800065733492,0.45454545454545453,0.3427128427128427,0.36899022609457083,0.0,0.45454545454545453,3,80,114,28,180,160
68,0.606061,chroma_only,12,False,0.4,,166.70800000429153,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,60,96,32,116,128
69,0.606061,chroma_only,5,True,0.1,,997.5738999200985,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,1,100,104,24,140,140
