trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
81,0.121951,chroma_only,12,True,0.4,,1410.7319000177085,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,60,116,48,236,88
82,0.121951,chroma_only,11,True,0.7000000000000001,,1514.390300028026,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,80,113,44,208,64
83,0.121951,chroma_only,12,True,0.4,,1346.2625000393018,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,100,106,48,236,88
84,0.121951,chroma_only,12,True,0.30000000000000004,,1387.3926000669599,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,60,106,44,236,68
85,0.121951,baseline,11,True,0.1,300,1229.2158999480307,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,80,113,44,208,104
86,0.121951,chroma_only,4,False,0.5,,389.56789998337626,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,80,34,48,220,40
87,0.121951,baseline,8,True,0.30000000000000004,80,945.7737000193447,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,60,44,40,120,60
88,0.121951,chroma_only,6,False,0.6000000000000001,,150.00189992133528,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,120,54,20,100,160
89,0.121951,baseline,4,True,0.2,120,950.2253000391647,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,80,114,32,120,100
90,0.121951,chroma_only,10,True,0.7000000000000001,,1224.2373999906704,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,100,120,24,220,120
91,0.121951,chroma_only,5,True,0.0,,1309.1407000320032,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,180,104,36,100,140
92,0.121951,chroma_only,5,True,0.1,,1292.0011000242084,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,180,104,40,80,160
93,0.121951,chroma_only,7,True,0.2,,1413.889400078915,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,160,84,44,120,140
94,0.121951,chroma_only,4,True,0.0,,1302.2794000571594,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,180,94,28,140,120
95,0.121951,baseline,7,True,0.1,200,1025.4924999317154,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,160,104,32,100,140
96,0.121951,chroma_only,6,False,0.5,,286.9772999547422,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,200,64,48,120,40
97,0.121951,baseline,12,True,0.4,160,987.5808000797406,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,100,96,40,136,88
98,0.121951,chroma_only,8,False,0.2,,262.94569997116923,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,120,74,44,80,160
99,0.121951,baseline,5,True,0.1,140,824.0272999973968,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,140,24,12,100,100
100,0.121951,chroma_only,4,True,0.30000000000000004,,1132.258899975568,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,180,54,16,240,120
101,0.121951,baseline,11,False,0.0,220,166.39010002836585,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,200,63,36,188,104
102,0.121951,baseline,10,False,0.0,260,200.02480002585799,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,200,80,36,160,160
103,0.121951,baseline,7,False,0.0,120,183.98929992690682,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,200,104,28,160,160
104,0.121951,baseline,8,False,0.0,180,270.47630003653467,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,180,114,44,120,160
105,0.121951,baseline,12,False,0.7000000000000001,80,213.35320000071079,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,140,46,32,136,88
106,0.121951,chroma_only,5,False,0.1,,165.1308999862522,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,200,104,20,180,140
107,0.121951,baseline,6,True,0.8,260,1028.7245000945404,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,160,114,44,100,160
108,0.121951,chroma_only,7,True,0.2,,1215.7782999565825,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,180,54,48,80,60
109,0.121951,baseline,11,False,0.6000000000000001,100,240.10260007344186,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,120,113,40,108,104
110,0.121951,chroma_only,6,True,0.7000000000000001,,1082.1212000446394,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,60,94,32,220,40
111,0.121951,baseline,4,False,0.0,100,242.47620010282844,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,120,54,40,160,80
112,0.121951,baseline,4,False,0.0,120,168.77270000986755,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,120,64,36,120,80
113,0.121951,baseline,4,False,0.0,140,258.32240004092455,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,100,44,40,180,100
114,0.121951,baseline,5,False,0.1,80,272.9048999026418,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,140,34,44,140,80
115,0.121951,baseline,10,False,0.1,160,243.451299960725,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,120,120,36,160,100
116,0.121951,chroma_only,9,True,0.0,,1241.4729999145493,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,100,97,44,120,140
117,0.121951,baseline,4,False,0.4,300,247.63749993871897,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,80,74,40,160,40
118,0.121951,chroma_only,12,True,0.1,,1177.5263999588788,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,160,46,28,136,88
119,0.121951,baseline,7,True,0.5,120,929.1760000633076,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,180,54,24,240,60
