trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
102,0.840414,chroma_only,9,True,0.65,,173.67800000162484,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
103,0.840414,chroma_only,9,True,0.65,,170.62089999672025,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
104,0.840414,chroma_only,9,True,0.65,,170.68886666675098,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,68,34,125,50
105,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,
107,0.840414,chroma_only,9,True,0.65,,164.3450000071122,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,160,32,30,125,50
108,0.840414,chroma_only,9,True,0.65,,170.65943332272582,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,110,72,34,125,70
109,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,
111,0.840414,chroma_only,9,True,0.65,,170.05143334002545,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
112,0.840414,chroma_only,9,True,0.65,,170.40153334770972,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
113,0.840414,chroma_only,9,True,0.65,,170.83006665537445,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
114,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,
116,0.840414,chroma_only,8,True,0.65,,170.83373333055837,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,120,64,34,125,50
117,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,
119,0.840414,chroma_only,8,True,0.65,,171.66156666159318,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,125,44,38,105,160
